[[0.0, 0.5499843999999998, 0.4960262, 0.42313899999999954, 0.3383869999999994, 0.7886914000000003, 0.8527164000000004, 0.7807026000000008, 0.8271446000000003, 0.7272415999999998, 0.7945876000000005, 0.6774775999999999, 0.6591269999999997, 0.6258371999999995, 0.5621329999999998, 0.6152109999999996, 0.8366028000000001, 0.7264739999999997, 0.47648019999999947, 0.6819981999999998], 
[0.5499843999999998, 0.0, 0.5448123999999995, 0.35453099999999926, 0.47109279999999976, 0.8436441999999996, 0.8482832000000002, 0.8160866000000001, 0.8493767999999997, 0.7527212, 0.8518816, 0.6355464000000002, 0.6095899999999993, 0.5907465999999992, 0.49472059999999973, 0.5492343999999992, 0.7919710000000001, 0.7174343999999998, 0.6770135999999998, 0.6529642000000001], 
[0.4960262, 0.5448123999999995, 0.0, 0.46975619999999974, 0.5052570000000001, 0.7139584000000003, 0.8293406000000005, 0.7208628000000006, 0.7878756000000001, 0.6489787999999999, 0.6430634000000002, 0.6661427999999999, 0.5419923999999996, 0.5283679999999997, 0.44901879999999955, 0.5037025999999993, 0.7899328000000004, 0.7022136, 0.6705331999999998, 0.7305232000000003], 
[0.42313899999999954, 0.35453099999999926, 0.46975619999999974, 0.0, 0.39322859999999976, 0.7698872000000004, 0.7962772000000002, 0.7487314000000004, 0.7900678000000001, 0.6928048000000001, 0.7321502000000005, 0.5810781999999998, 0.5761905999999996, 0.5501641999999997, 0.47107099999999996, 0.48231899999999966, 0.7557358000000001, 0.6769066000000001, 0.5563604, 0.5896455999999999], 
[0.3383869999999994, 0.47109279999999976, 0.5052570000000001, 0.39322859999999976, 0.0, 0.8018942000000007, 0.8385616000000004, 0.8068554, 0.8219702000000004, 0.7211568000000006, 0.7941952000000004, 0.6737036000000005, 0.6180315999999999, 0.5947070000000001, 0.5307292000000005, 0.5702773999999997, 0.7640926000000003, 0.6698762000000004, 0.37125539999999924, 0.5953209999999999], 
[0.7886914000000003, 0.8436441999999996, 0.7139584000000003, 0.7698872000000004, 0.8018942000000007, 0.0, 0.7698406000000004, 0.6070444000000004, 0.5277500000000002, 0.434863, 0.5802142000000005, 0.7931446000000001, 0.6665880000000002, 0.6528133999999999, 0.48112199999999966, 0.6699440000000005, 0.9179377999999997, 0.8253180000000003, 0.9192386000000003, 0.8911246000000004], 
[0.8527164000000004, 0.8482832000000002, 0.8293406000000005, 0.7962772000000002, 0.8385616000000004, 0.7698406000000004, 0.0, 0.6721336000000006, 0.731417400000001, 0.6676880000000004, 0.6921406000000004, 0.8629246000000005, 0.7237404000000002, 0.7316406, 0.6680555999999997, 0.7827750000000002, 0.8641108000000004, 0.8108998000000003, 0.9544662000000002, 0.900473200000001], 
[0.7807026000000008, 0.8160866000000001, 0.7208628000000006, 0.7487314000000004, 0.8068554, 0.6070444000000004, 0.6721336000000006, 0.0, 0.5475934000000001, 0.5219669999999996, 0.41066559999999996, 0.8030902000000004, 0.6401708000000004, 0.6277008, 0.5153809999999999, 0.6955386000000001, 0.9157848000000007, 0.8138128000000006, 0.9352238000000006, 0.9147256000000009], 
[0.8271446000000003, 0.8493767999999997, 0.7878756000000001, 0.7900678000000001, 0.8219702000000004, 0.5277500000000002, 0.731417400000001, 0.5475934000000001, 0.0, 0.45983139999999983, 0.6322804000000004, 0.8439858000000003, 0.7147751999999999, 0.7150586, 0.651181, 0.751567, 0.9006019999999998, 0.8335296, 0.9419718000000005, 0.9014018000000001], 
[0.7272415999999998, 0.7527212, 0.6489787999999999, 0.6928048000000001, 0.7211568000000006, 0.434863, 0.6676880000000004, 0.5219669999999996, 0.45983139999999983, 0.0, 0.5152194000000001, 0.7196809999999999, 0.6035450000000001, 0.6093688000000003, 0.4530701999999993, 0.581954, 0.8400200000000004, 0.7440610000000005, 0.8268216000000002, 0.8143962000000005], 
